chemical,sample_date,value
Chemical Oxygen Demand (Mn),1998-10,4.948333333333333
Chemical Oxygen Demand (Mn),1998-11,7.214
Chemical Oxygen Demand (Mn),1998-12,4.945
Chemical Oxygen Demand (Mn),1999-1,8.762
Chemical Oxygen Demand (Mn),1999-2,7.561666666666667
Chemical Oxygen Demand (Mn),1999-3,8.49
Chemical Oxygen Demand (Mn),1999-4,4.12
Chemical Oxygen Demand (Mn),1999-5,7.206666666666668
Chemical Oxygen Demand (Mn),1999-6,4.361666666666667
Chemical Oxygen Demand (Mn),1999-7,7.0920000000000005
Chemical Oxygen Demand (Mn),1999-8,4.304
Chemical Oxygen Demand (Mn),1999-9,7.8549999999999995
Chemical Oxygen Demand (Mn),1999-10,4.906000000000001
Chemical Oxygen Demand (Mn),1999-11,8.514
Chemical Oxygen Demand (Mn),1999-12,9.94
Chemical Oxygen Demand (Mn),2000-1,7.682499999999999
Chemical Oxygen Demand (Mn),2000-2,7.529999999999999
Chemical Oxygen Demand (Mn),2000-3,7.1916666666666655
Chemical Oxygen Demand (Mn),2000-4,6.612500000000001
Chemical Oxygen Demand (Mn),2000-5,6.9799999999999995
Chemical Oxygen Demand (Mn),2000-6,6.0528571428571425
Chemical Oxygen Demand (Mn),2000-7,6.613333333333333
Chemical Oxygen Demand (Mn),2000-8,6.336666666666667
Chemical Oxygen Demand (Mn),2000-9,6.2219999999999995
Chemical Oxygen Demand (Mn),2000-10,5.511666666666667
Chemical Oxygen Demand (Mn),2000-11,6.328333333333333
Chemical Oxygen Demand (Mn),2000-12,6.632
Chemical Oxygen Demand (Mn),2001-1,6.483333333333334
Chemical Oxygen Demand (Mn),2001-2,5.325
Chemical Oxygen Demand (Mn),2001-3,4.99
Chemical Oxygen Demand (Mn),2001-4,3.5275000000000003
Chemical Oxygen Demand (Mn),2001-5,5.540000000000001
Chemical Oxygen Demand (Mn),2001-6,3.3066666666666666
Chemical Oxygen Demand (Mn),2001-7,5.303333333333333
Chemical Oxygen Demand (Mn),2001-8,4.2475
Chemical Oxygen Demand (Mn),2001-9,6.587999999999999
Chemical Oxygen Demand (Mn),2001-10,8.285
Chemical Oxygen Demand (Mn),2001-11,5.216666666666667
Chemical Oxygen Demand (Mn),2001-12,7.046666666666667
Chemical Oxygen Demand (Mn),2002-1,4.366666666666667
Chemical Oxygen Demand (Mn),2002-2,6.34857142857143
Chemical Oxygen Demand (Mn),2002-3,6.547142857142858
Chemical Oxygen Demand (Mn),2002-4,5.539999999999999
Chemical Oxygen Demand (Mn),2002-5,5.9399999999999995
Chemical Oxygen Demand (Mn),2002-6,5.843333333333334
Chemical Oxygen Demand (Mn),2002-7,6.314285714285715
Chemical Oxygen Demand (Mn),2002-8,5.745
Chemical Oxygen Demand (Mn),2002-9,5.695
Chemical Oxygen Demand (Mn),2002-10,5.601999999999999
Chemical Oxygen Demand (Mn),2002-11,6.993333333333333
Chemical Oxygen Demand (Mn),2002-12,6.93875
Chemical Oxygen Demand (Mn),2003-1,8.956666666666667
Chemical Oxygen Demand (Mn),2003-2,5.047499999999999
Chemical Oxygen Demand (Mn),2003-3,6.051428571428572
Chemical Oxygen Demand (Mn),2003-4,6.465
Chemical Oxygen Demand (Mn),2003-5,6.933333333333334
Chemical Oxygen Demand (Mn),2003-6,4.21
Chemical Oxygen Demand (Mn),2003-7,4.868333333333333
Chemical Oxygen Demand (Mn),2003-8,6.171666666666667
Chemical Oxygen Demand (Mn),2003-9,5.109999999999999
Chemical Oxygen Demand (Mn),2003-10,5.8420000000000005
Chemical Oxygen Demand (Mn),2003-11,4.69
Chemical Oxygen Demand (Mn),2003-12,6.001666666666666
Chemical Oxygen Demand (Mn),2004-1,6.022
Chemical Oxygen Demand (Mn),2004-2,4.7457142857142856
Chemical Oxygen Demand (Mn),2004-3,4.3999999999999995
Chemical Oxygen Demand (Mn),2004-4,5.27
Chemical Oxygen Demand (Mn),2004-5,6.402500000000001
Chemical Oxygen Demand (Mn),2004-6,5.048333333333333
Chemical Oxygen Demand (Mn),2004-7,7.033333333333334
Chemical Oxygen Demand (Mn),2004-8,5.308333333333334
Chemical Oxygen Demand (Mn),2004-9,5.088333333333334
Chemical Oxygen Demand (Mn),2004-10,4.408333333333334
Chemical Oxygen Demand (Mn),2004-11,5.64
Chemical Oxygen Demand (Mn),2004-12,5.086
Chemical Oxygen Demand (Mn),2005-1,5.2
Chemical Oxygen Demand (Mn),2005-2,5.548
Chemical Oxygen Demand (Mn),2005-3,5.061666666666667
Chemical Oxygen Demand (Mn),2005-4,5.148333333333333
Chemical Oxygen Demand (Mn),2005-5,4.4399999999999995
Chemical Oxygen Demand (Mn),2005-6,6.78
Chemical Oxygen Demand (Mn),2005-7,4.758
Chemical Oxygen Demand (Mn),2005-8,4.426666666666667
Chemical Oxygen Demand (Mn),2005-9,5.926666666666667
Chemical Oxygen Demand (Mn),2005-10,3.188333333333334
Chemical Oxygen Demand (Mn),2005-11,3.7857142857142856
Chemical Oxygen Demand (Mn),2005-12,4.29
Chemical Oxygen Demand (Mn),2006-1,4.032
Chemical Oxygen Demand (Mn),2006-2,4.68
Chemical Oxygen Demand (Mn),2006-3,4.4319999999999995
Chemical Oxygen Demand (Mn),2006-4,4.68
Chemical Oxygen Demand (Mn),2006-5,7.158333333333334
Chemical Oxygen Demand (Mn),2006-6,4.6933333333333325
Chemical Oxygen Demand (Mn),2006-7,5.001666666666666
Chemical Oxygen Demand (Mn),2006-8,5.265000000000001
Chemical Oxygen Demand (Mn),2006-9,4.211428571428572
Chemical Oxygen Demand (Mn),2006-10,3.8083333333333336
Chemical Oxygen Demand (Mn),2006-11,5.6325
Chemical Oxygen Demand (Mn),2006-12,4.9
Chemical Oxygen Demand (Mn),2007-1,4.1899999999999995
Chemical Oxygen Demand (Mn),2007-2,5.07
Chemical Oxygen Demand (Mn),2007-3,5.58
Chemical Oxygen Demand (Mn),2007-4,6.326
Chemical Oxygen Demand (Mn),2007-5,4.51
Chemical Oxygen Demand (Mn),2007-6,4.2325
Chemical Oxygen Demand (Mn),2007-7,3.9579999999999997
Chemical Oxygen Demand (Mn),2007-8,4.904999999999999
Chemical Oxygen Demand (Mn),2007-9,5.915
Chemical Oxygen Demand (Mn),2007-10,4.832
Chemical Oxygen Demand (Mn),2007-11,4.434285714285714
Chemical Oxygen Demand (Mn),2007-12,4.0649999999999995
Chemical Oxygen Demand (Mn),2008-1,4.456
Chemical Oxygen Demand (Mn),2008-2,3.8
Chemical Oxygen Demand (Mn),2008-3,5.003333333333333
Chemical Oxygen Demand (Mn),2008-4,5.0633333333333335
Chemical Oxygen Demand (Mn),2008-5,4.728571428571428
Chemical Oxygen Demand (Mn),2008-6,4.334285714285714
Chemical Oxygen Demand (Mn),2008-7,3.842
Chemical Oxygen Demand (Mn),2008-8,3.2899999999999996
Chemical Oxygen Demand (Mn),2008-9,3.83
Chemical Oxygen Demand (Mn),2008-10,3.3742857142857146
Chemical Oxygen Demand (Mn),2008-11,3.5799999999999996
Chemical Oxygen Demand (Mn),2008-12,4.5225
Chemical Oxygen Demand (Mn),2009-1,4.737142857142857
Chemical Oxygen Demand (Mn),2009-2,3.7885714285714287
Chemical Oxygen Demand (Mn),2009-3,7.222857142857143
Chemical Oxygen Demand (Mn),2009-4,4.259999999999999
Chemical Oxygen Demand (Mn),2009-5,4.762857142857143
Chemical Oxygen Demand (Mn),2009-6,8.618333333333334
Chemical Oxygen Demand (Mn),2009-7,5.773750000000001
Chemical Oxygen Demand (Mn),2009-8,5.491249999999999
Chemical Oxygen Demand (Mn),2009-9,4.823
Chemical Oxygen Demand (Mn),2009-10,3.8100000000000005
Chemical Oxygen Demand (Mn),2009-11,4.094285714285715
Chemical Oxygen Demand (Mn),2009-12,5.204999999999999
Chemical Oxygen Demand (Mn),2010-1,4.615
Chemical Oxygen Demand (Mn),2010-2,4.858
Chemical Oxygen Demand (Mn),2010-3,3.4042857142857144
Chemical Oxygen Demand (Mn),2010-4,5.576666666666667
Chemical Oxygen Demand (Mn),2010-5,4.468333333333333
Chemical Oxygen Demand (Mn),2010-6,3.9400000000000004
Chemical Oxygen Demand (Mn),2010-7,4.29
Chemical Oxygen Demand (Mn),2010-8,5.582857142857143
Chemical Oxygen Demand (Mn),2010-9,4.56
Chemical Oxygen Demand (Mn),2010-10,5.13
Chemical Oxygen Demand (Mn),2010-11,3.831428571428571
Chemical Oxygen Demand (Mn),2010-12,4.3825
Chemical Oxygen Demand (Mn),2011-1,4.365555555555556
Chemical Oxygen Demand (Mn),2011-2,3.6987499999999995
Chemical Oxygen Demand (Mn),2011-3,4.154
Chemical Oxygen Demand (Mn),2011-4,3.6574999999999998
Chemical Oxygen Demand (Mn),2011-5,3.74125
Chemical Oxygen Demand (Mn),2011-6,3.4871428571428567
Chemical Oxygen Demand (Mn),2011-7,3.7528571428571427
Chemical Oxygen Demand (Mn),2011-8,3.2366666666666664
Chemical Oxygen Demand (Mn),2011-9,3.188333333333333
Chemical Oxygen Demand (Mn),2011-10,3.099999999999999
Chemical Oxygen Demand (Mn),2011-11,3.5866666666666664
Chemical Oxygen Demand (Mn),2011-12,2.9537500000000003
Chemical Oxygen Demand (Mn),2012-1,3.472857142857143
Chemical Oxygen Demand (Mn),2012-2,4.07
Chemical Oxygen Demand (Mn),2012-3,4.317142857142858
Chemical Oxygen Demand (Mn),2012-4,4.266666666666667
Chemical Oxygen Demand (Mn),2012-5,4.251666666666666
Chemical Oxygen Demand (Mn),2012-6,4.815
Chemical Oxygen Demand (Mn),2012-7,4.907142857142857
Chemical Oxygen Demand (Mn),2012-8,5.131666666666667
Chemical Oxygen Demand (Mn),2012-9,4.0
Chemical Oxygen Demand (Mn),2012-10,4.1125
Chemical Oxygen Demand (Mn),2012-11,3.8433333333333337
Chemical Oxygen Demand (Mn),2012-12,5.640000000000001
Chemical Oxygen Demand (Mn),2013-1,5.383333333333333
Chemical Oxygen Demand (Mn),2013-2,3.355
Chemical Oxygen Demand (Mn),2013-3,4.700000000000001
Chemical Oxygen Demand (Mn),2013-4,4.11
Chemical Oxygen Demand (Mn),2013-5,5.828571428571428
Chemical Oxygen Demand (Mn),2013-6,5.25875
Chemical Oxygen Demand (Mn),2013-7,6.27875
Chemical Oxygen Demand (Mn),2013-8,4.71125
Chemical Oxygen Demand (Mn),2013-9,4.03
Chemical Oxygen Demand (Mn),2013-10,4.305
Chemical Oxygen Demand (Mn),2013-11,4.24125
Chemical Oxygen Demand (Mn),2013-12,4.128333333333333
Chemical Oxygen Demand (Mn),2014-1,3.5614285714285714
Chemical Oxygen Demand (Mn),2014-2,3.5499999999999994
Chemical Oxygen Demand (Mn),2014-3,5.325555555555556
Chemical Oxygen Demand (Mn),2014-4,4.336
Chemical Oxygen Demand (Mn),2014-5,4.275
Chemical Oxygen Demand (Mn),2014-6,5.8244444444444445
Chemical Oxygen Demand (Mn),2014-7,5.845714285714286
Chemical Oxygen Demand (Mn),2014-8,3.74625
Chemical Oxygen Demand (Mn),2014-9,5.317
Chemical Oxygen Demand (Mn),2014-10,3.950909090909091
Chemical Oxygen Demand (Mn),2014-11,3.873
Chemical Oxygen Demand (Mn),2014-12,5.594285714285713
Chemical Oxygen Demand (Mn),2015-1,4.3575
Chemical Oxygen Demand (Mn),2015-2,4.2459999999999996
Chemical Oxygen Demand (Mn),2015-3,5.103333333333333
Chemical Oxygen Demand (Mn),2015-4,5.452
Chemical Oxygen Demand (Mn),2015-5,4.5
Chemical Oxygen Demand (Mn),2015-6,4.816249999999999
Chemical Oxygen Demand (Mn),2015-7,4.303333333333333
Chemical Oxygen Demand (Mn),2015-8,5.164
Chemical Oxygen Demand (Mn),2015-9,4.6275
Chemical Oxygen Demand (Mn),2015-10,4.183333333333334
Chemical Oxygen Demand (Mn),2015-11,4.324
Chemical Oxygen Demand (Mn),2015-12,4.9925
Chemical Oxygen Demand (Mn),2016-1,3.9999999999999996
Chemical Oxygen Demand (Mn),2016-2,4.208571428571428
Chemical Oxygen Demand (Mn),2016-3,3.8699999999999997
Chemical Oxygen Demand (Mn),2016-4,3.323333333333333
Chemical Oxygen Demand (Mn),2016-5,5.516
Chemical Oxygen Demand (Mn),2016-6,6.398
Chemical Oxygen Demand (Mn),2016-7,8.36875
Chemical Oxygen Demand (Mn),2016-8,5.366666666666667
Chemical Oxygen Demand (Mn),2016-9,4.048
Chemical Oxygen Demand (Mn),2016-10,3.8400000000000003
Chemical Oxygen Demand (Mn),2016-11,4.078571428571429
Chemical Oxygen Demand (Mn),2016-12,4.221666666666667
Chlorides,1998-1,28.02333333333333
Chlorides,1998-2,31.63666666666667
Chlorides,1998-3,33.95333333333333
Chlorides,1998-4,43.9125
Chlorides,1998-5,30.086666666666662
Chlorides,1998-6,40.58399999999999
Chlorides,1998-7,27.7
Chlorides,1998-8,50.196666666666665
Chlorides,1998-9,30.373333333333335
Chlorides,1998-10,39.175000000000004
Chlorides,1998-11,41.262
Chlorides,1998-12,38.083333333333336
Chlorides,1999-1,36.362
Chlorides,1999-2,46.748333333333335
Chlorides,1999-3,45.751666666666665
Chlorides,1999-4,39.765
Chlorides,1999-5,40.855
Chlorides,1999-6,41.52333333333333
Chlorides,1999-7,38.153999999999996
Chlorides,1999-8,45.42399999999999
Chlorides,1999-9,48.38250000000001
Chlorides,1999-10,58.588
Chlorides,1999-11,42.062
Chlorides,1999-12,61.694
Chlorides,2000-1,69.7
Chlorides,2000-2,49.9225
Chlorides,2000-3,50.85
Chlorides,2000-4,53.129999999999995
Chlorides,2000-5,49.23166666666666
Chlorides,2000-6,39.51428571428572
Chlorides,2000-7,31.99
Chlorides,2000-8,43.538333333333334
Chlorides,2000-9,44.978
Chlorides,2000-10,49.331666666666656
Chlorides,2000-11,44.291666666666664
Chlorides,2000-12,42.309999999999995
Chlorides,2001-1,41.14833333333333
Chlorides,2001-2,47.574999999999996
Chlorides,2001-3,37.224000000000004
Chlorides,2001-4,35.1275
Chlorides,2001-5,41.9775
Chlorides,2001-6,32.5
Chlorides,2001-7,37.653333333333336
Chlorides,2001-8,31.1575
Chlorides,2001-9,45.726
Chlorides,2001-10,41.235
Chlorides,2001-11,44.77666666666667
Chlorides,2001-12,44.81666666666666
Chlorides,2002-1,48.582499999999996
Chlorides,2002-2,37.416250000000005
Chlorides,2002-3,45.720000000000006
Chlorides,2002-4,49.67666666666667
Chlorides,2002-5,34.594
Chlorides,2002-6,31.971666666666664
Chlorides,2002-7,46.041428571428575
Chlorides,2002-8,38.635
Chlorides,2002-9,43.150000000000006
Chlorides,2002-10,38.696
Chlorides,2002-11,48.673333333333325
Chlorides,2002-12,42.325
Chlorides,2003-1,37.81
Chlorides,2003-2,38.019999999999996
Chlorides,2003-3,37.66714285714285
Chlorides,2003-4,31.673333333333332
Chlorides,2003-5,34.7
Chlorides,2003-6,35.14666666666667
Chlorides,2003-7,30.23
Chlorides,2003-8,36.42666666666667
Chlorides,2003-9,35.26499999999999
Chlorides,2003-10,31.982
Chlorides,2003-11,39.43857142857143
Chlorides,2003-12,36.32666666666666
Chlorides,2004-1,44.40833333333334
Chlorides,2004-2,40.43142857142857
Chlorides,2004-3,37.6
Chlorides,2004-4,34.468333333333334
Chlorides,2004-5,29.5175
Chlorides,2004-6,35.36
Chlorides,2004-7,35.64166666666667
Chlorides,2004-8,38.234
Chlorides,2004-9,35.35833333333333
Chlorides,2004-10,36.565
Chlorides,2004-11,29.0275
Chlorides,2004-12,27.294
Chlorides,2005-1,45.044999999999995
Chlorides,2005-2,43.376
Chlorides,2005-3,49.66833333333333
Chlorides,2005-4,45.20666666666667
Chlorides,2005-5,38.935
Chlorides,2005-6,40.422000000000004
Chlorides,2005-7,44.366
Chlorides,2005-8,47.495
Chlorides,2005-9,55.096666666666664
Chlorides,2005-10,84.93666666666667
Chlorides,2005-11,51.90714285714285
Chlorides,2005-12,51.535
Chlorides,2006-1,49.998000000000005
Chlorides,2006-2,52.848
Chlorides,2006-3,43.013999999999996
Chlorides,2006-4,38.858333333333334
Chlorides,2006-5,38.736666666666665
Chlorides,2006-6,32.14000000000001
Chlorides,2006-7,35.62833333333334
Chlorides,2006-8,38.328333333333326
Chlorides,2006-9,43.80571428571428
Chlorides,2006-10,54.89333333333334
Chlorides,2006-11,43.559999999999995
Chlorides,2006-12,40.37
Chlorides,2007-1,38.221999999999994
Chlorides,2007-2,41.004
Chlorides,2007-3,42.54857142857143
Chlorides,2007-4,31.048333333333332
Chlorides,2007-5,33.045
Chlorides,2007-6,37.302499999999995
Chlorides,2007-7,34.166000000000004
Chlorides,2007-8,24.7675
Chlorides,2007-9,32.47166666666667
Chlorides,2007-10,38.905
Chlorides,2007-11,36.614999999999995
Chlorides,2007-12,34.946000000000005
Chlorides,2008-1,32.556
Chlorides,2008-2,36.80800000000001
Chlorides,2008-3,37.5
Chlorides,2008-4,33.666666666666664
Chlorides,2008-5,40.52166666666667
Chlorides,2008-6,25.448333333333334
Chlorides,2008-7,30.75
Chlorides,2008-8,26.92125
Chlorides,2008-9,27.913999999999998
Chlorides,2008-10,31.065714285714286
Chlorides,2008-11,39.58166666666666
Chlorides,2008-12,53.947500000000005
Chlorides,2009-1,84.98166666666667
Chlorides,2009-2,83.23499999999999
Chlorides,2009-3,40.7
Chlorides,2009-4,47.79
Chlorides,2009-5,55.75428571428571
Chlorides,2009-6,90.3157142857143
Chlorides,2009-7,63.97999999999999
Chlorides,2009-8,58.20571428571429
Chlorides,2009-9,59.91555555555556
Chlorides,2009-10,65.36000000000001
Chlorides,2009-11,40.25857142857143
Chlorides,2009-12,66.59333333333333
Chlorides,2010-1,66.52666666666666
Chlorides,2010-2,50.57000000000001
Chlorides,2010-3,31.36666666666667
Chlorides,2010-4,32.66166666666667
Chlorides,2010-5,47.16142857142858
Chlorides,2010-6,55.26
Chlorides,2010-7,43.82833333333334
Chlorides,2010-8,49.534285714285716
Chlorides,2010-9,70.16875
Chlorides,2010-10,45.39142857142856
Chlorides,2010-11,52.787142857142854
Chlorides,2010-12,74.87333333333333
Chlorides,2011-1,43.83571428571428
Chlorides,2011-2,42.706250000000004
Chlorides,2011-3,34.803333333333335
Chlorides,2011-4,41.38
Chlorides,2011-5,43.046666666666674
Chlorides,2011-6,45.74125
Chlorides,2011-7,35.112
Chlorides,2011-8,32.29833333333334
Chlorides,2011-9,62.800000000000004
Chlorides,2011-10,24.89833333333333
Chlorides,2011-11,49.24285714285713
Chlorides,2011-12,38.63428571428572
Chlorides,2012-1,52.53
Chlorides,2012-2,33.932
Chlorides,2012-3,51.88
Chlorides,2012-4,31.839999999999996
Chlorides,2012-5,45.145714285714284
Chlorides,2012-6,24.186
Chlorides,2012-7,29.511666666666667
Chlorides,2012-8,34.195
Chlorides,2012-9,43.97857142857142
Chlorides,2012-10,36.557500000000005
Chlorides,2012-11,28.95625
Chlorides,2012-12,26.044
Chlorides,2013-1,41.584
Chlorides,2013-2,54.38499999999999
Chlorides,2013-3,28.913999999999998
Chlorides,2013-4,32.410000000000004
Chlorides,2013-5,33.68
Chlorides,2013-6,45.71999999999999
Chlorides,2013-7,70.47
Chlorides,2013-8,35.138571428571424
Chlorides,2013-9,42.31
Chlorides,2013-10,57.59428571428571
Chlorides,2013-11,77.79142857142858
Chlorides,2013-12,78.96
Chlorides,2014-1,72.38285714285713
Chlorides,2014-2,38.34
Chlorides,2014-3,62.721111111111114
Chlorides,2014-4,26.185714285714287
Chlorides,2014-5,29.397999999999996
Chlorides,2014-6,42.343333333333334
Chlorides,2014-7,21.728333333333335
Chlorides,2014-8,47.377500000000005
Chlorides,2014-9,91.15090909090908
Chlorides,2014-10,91.54272727272729
Chlorides,2014-11,84.02454545454545
Chlorides,2014-12,111.58571428571429
Chlorides,2015-1,90.39666666666666
Chlorides,2015-2,69.27571428571427
Chlorides,2015-3,53.489999999999995
Chlorides,2015-4,36.422
Chlorides,2015-5,35.455
Chlorides,2015-6,44.017499999999984
Chlorides,2015-7,31.26
Chlorides,2015-8,68.66666666666666
Chlorides,2015-9,48.59666666666667
Chlorides,2015-10,47.73166666666666
Chlorides,2015-11,45.522
Chlorides,2015-12,70.0025
Chlorides,2016-1,42.77666666666667
Chlorides,2016-2,60.77857142857143
Chlorides,2016-3,40.628
Chlorides,2016-4,64.08857142857144
Chlorides,2016-5,50.516
Chlorides,2016-6,50.006
Chlorides,2016-7,39.8925
Chlorides,2016-8,42.33142857142858
Chlorides,2016-9,61.343999999999994
Chlorides,2016-10,34.800000000000004
Chlorides,2016-11,33.43
Chlorides,2016-12,43.86
Chlorodinine,2014-1,0.242
Chlorodinine,2014-2,0.23399999999999999
Chlorodinine,2014-3,0.25
Chlorodinine,2014-4,0.25
Chlorodinine,2014-5,0.24833333333333332
Chlorodinine,2014-6,0.26
Chlorodinine,2014-7,0.242
Chlorodinine,2014-8,0.24
Chlorodinine,2014-9,0.25166666666666665
Chlorodinine,2014-10,0.262
Chlorodinine,2014-11,0.24
Chlorodinine,2014-12,0.2333333333333333
Chlorodinine,2015-1,0.2575
Chlorodinine,2015-2,0.248
Chlorodinine,2015-3,0.244
Chlorodinine,2015-4,0.254
Chlorodinine,2015-5,0.245
Chlorodinine,2015-6,0.2525
Chlorodinine,2015-7,0.2525
Chlorodinine,2015-8,0.248
Chlorodinine,2015-9,0.245
Chlorodinine,2015-10,0.255
Chlorodinine,2015-11,0.27
Chlorodinine,2015-12,0.24
Chlorodinine,2016-1,0.035
Chlorodinine,2016-2,0.030000000000000002
Chlorodinine,2016-3,0.036
Chlorodinine,2016-4,0.018
Chlorodinine,2016-5,0.02
Chlorodinine,2016-6,0.05500000000000001
Chlorodinine,2016-7,0.022
Chlorodinine,2016-8,0.026000000000000002
Chlorodinine,2016-9,0.03
Chlorodinine,2016-10,0.04
Chlorodinine,2016-11,0.02666666666666667
Chlorodinine,2016-12,0.03
Chromium,1998-1,9.0
Chromium,1998-2,5.0
Chromium,1998-3,5.333333333333333
Chromium,1998-4,22.5625
Chromium,1998-5,9.833333333333334
Chromium,1998-6,12.184000000000001
Chromium,1998-7,10.0
Chromium,1998-8,13.594285714285714
Chromium,1998-9,12.5
Chromium,1998-10,8.776666666666666
Chromium,1998-11,11.862
Chromium,1998-12,18.5
Chromium,1999-1,21.484
Chromium,1999-2,19.473333333333333
Chromium,1999-3,4.3549999999999995
Chromium,1999-4,10.045
Chromium,1999-5,7.276666666666666
Chromium,1999-6,8.665
Chromium,1999-7,15.408333333333333
Chromium,1999-8,12.188333333333333
Chromium,1999-9,10.3
Chromium,1999-10,15.5
Chromium,1999-11,12.868
Chromium,1999-12,11.940000000000001
Chromium,2000-1,17.9625
Chromium,2000-2,24.055000000000003
Chromium,2000-3,25.256666666666664
Chromium,2000-4,1.9675
Chromium,2000-5,26.336666666666662
Chromium,2000-6,7.618571428571428
Chromium,2000-7,6.03
Chromium,2000-8,26.674285714285713
Chromium,2000-9,7.6659999999999995
Chromium,2000-10,15.791666666666666
Chromium,2000-11,15.111666666666666
Chromium,2000-12,14.434000000000001
Chromium,2001-1,21.098
Chromium,2001-2,27.0
Chromium,2001-3,32.417500000000004
Chromium,2001-4,14.4325
Chromium,2001-5,18.2075
Chromium,2001-6,11.71
Chromium,2001-7,10.666666666666666
Chromium,2001-8,16.377499999999998
Chromium,2001-9,14.595000000000002
Chromium,2001-10,5.575
Chromium,2001-11,11.9625
Chromium,2001-12,15.909999999999998
Chromium,2002-2,24.07
Chromium,2002-3,18.927142857142858
Chromium,2002-4,8.9775
Chromium,2002-5,3.2575000000000003
Chromium,2002-6,1.8359999999999999
Chromium,2002-8,6.754999999999999
Chromium,2002-9,3.496
Chromium,2002-10,13.898333333333335
Chromium,2002-11,2.82
Chromium,2002-12,3.0914285714285716
Chromium,2003-1,3.2599999999999993
Chromium,2003-2,2.3600000000000003
Chromium,2003-3,3.1533333333333338
Chromium,2003-4,2.234
Chromium,2003-5,1.884
Chromium,2003-6,2.1183333333333336
Chromium,2003-7,2.138
Chromium,2003-8,9.027142857142856
Chromium,2003-9,1.916
Chromium,2003-10,1.4200000000000002
Chromium,2003-11,3.6871428571428564
Chromium,2003-12,2.2600000000000002
Chromium,2004-1,6.67
Chromium,2004-2,3.1114285714285717
Chromium,2004-3,3.6249999999999996
Chromium,2004-4,4.102857142857143
Chromium,2004-5,4.4766666666666675
Chromium,2004-6,2.28
Chromium,2004-7,4.588571428571428
Chromium,2004-8,3.948333333333333
Chromium,2004-9,1.4314285714285713
Chromium,2004-10,1.9928571428571427
Chromium,2004-11,2.5900000000000003
Chromium,2004-12,3.1266666666666665
Chromium,2005-1,4.4557142857142855
Chromium,2005-2,2.386
Chromium,2005-3,5.699999999999999
Chromium,2005-4,7.16
Chromium,2005-5,1.6175000000000002
Chromium,2005-6,2.2266666666666666
Chromium,2005-7,2.798
Chromium,2005-8,1.5199999999999998
Chromium,2005-9,1.6260000000000001
Chromium,2005-10,1.6716666666666666
Chromium,2005-11,1.6485714285714284
Chromium,2005-12,3.5666666666666664
Chromium,2006-1,4.0920000000000005
Chromium,2006-2,0.8619999999999999
Chromium,2006-3,10.706
Chromium,2006-4,3.0549999999999997
Chromium,2006-5,1.318
Chromium,2006-6,3.7516666666666665
Chromium,2006-7,1.5728571428571432
Chromium,2006-8,1.7933333333333332
Chromium,2006-9,1.3671428571428574
Chromium,2006-10,0.38333333333333336
Chromium,2006-11,1.9979999999999998
Chromium,2006-12,0.89
Chromium,2007-1,1.3
Chromium,2007-2,2.9116666666666666
Chromium,2007-3,6.96
Chromium,2007-4,2.11
Chromium,2007-5,1.918
Chromium,2007-6,2.752
Chromium,2007-7,9.782
Chromium,2007-8,1.37
Chromium,2007-9,2.5585714285714287
Chromium,2007-10,8.323333333333332
Chromium,2007-11,2.3666666666666667
Chromium,2007-12,4.827999999999999
Chromium,2008-1,2.3833333333333333
Chromium,2008-2,1.3133333333333335
Chromium,2008-4,2.4
Chromium,2008-5,5.755000000000001
Chromium,2008-6,2.58
Chromium,2008-9,7.5925
Chromium,2008-10,2.5766666666666667
Chromium,2008-11,3.0833333333333335
Chromium,2008-12,1.6600000000000001
Chromium,2009-1,9.75
Chromium,2009-2,0.6
Chromium,2009-3,5.5
Chromium,2009-4,12.495000000000001
Chromium,2009-5,6.67
Chromium,2009-6,7.977500000000001
Chromium,2009-7,12.931999999999999
Chromium,2009-8,5.53
Chromium,2009-9,5.811666666666667
Chromium,2009-10,2.4099999999999997
Chromium,2009-11,4.984
Chromium,2009-12,6.04
Chromium,2010-1,3.4533333333333336
Chromium,2010-2,5.7780000000000005
Chromium,2010-3,4.89
Chromium,2010-4,5.274285714285715
Chromium,2010-5,4.4383333333333335
Chromium,2010-6,4.224
Chromium,2010-7,3.2299999999999995
Chromium,2010-8,9.982857142857144
Chromium,2010-9,10.620000000000001
Chromium,2010-10,7.185714285714285
Chromium,2010-11,3.7900000000000005
Chromium,2010-12,5.6875
Chromium,2011-1,6.364285714285715
Chromium,2011-2,4.085714285714285
Chromium,2011-3,4.466666666666667
Chromium,2011-4,3.92375
Chromium,2011-5,4.9816666666666665
Chromium,2011-6,3.7166666666666663
Chromium,2011-7,4.132
Chromium,2011-8,2.94
Chromium,2011-9,5.848000000000001
Chromium,2011-10,3.741666666666667
Chromium,2011-11,6.6816666666666675
Chromium,2011-12,4.9157142857142855
Chromium,2012-1,3.94
Chromium,2012-2,5.634285714285714
Chromium,2012-3,11.95
Chromium,2012-4,10.025
Chromium,2012-5,7.11
Chromium,2012-6,5.390000000000001
Chromium,2012-7,6.463333333333334
Chromium,2012-8,7.88
Chromium,2012-9,10.633333333333333
Chromium,2012-10,8.75
Chromium,2012-11,5.975
Chromium,2012-12,3.6133333333333333
Chromium,2013-1,1.53
Chromium,2013-2,4.1875
Chromium,2013-3,2.3633333333333333
Chromium,2013-4,2.055
